uf,municipio,site_base,url_concursos,confianza_concursos,url_processos_seletivos,confianza_processos,urls_extras_concursos,urls_extras_processos,tier_concursos,tier_processos,method,razao,notes,checked_at
RS,Engenho Velho,https://engenhovelho.rs.gov.br,,revisar,,revisar,,,,,t0+t1+t2+t2dir+t2dir+t4,"[t2dir] As URLs são genéricas 'Editais', não específicas para concursos/PSS e podem incluir licitações.",3 candidates (3 fetchable); no valid index page found,2026-06-27T07:15:37.164146+00:00
RS,Entre-Ijuís,https://www.entreijuis.rs.gov.br,https://www.entreijuis.rs.gov.br/concurso/categoria/25/concurso/,confirmado,https://www.entreijuis.rs.gov.br/concurso/categoria/24/processo-seletivo/,confirmado,,,t1,t1,t0+t1+t3,"[t1] URLs são páginas de categoria específicas para concursos e processos seletivos, preferíveis às genéricas ou individuais.",16 candidates (11 fetchable),2026-06-27T02:42:28.398287+00:00
RS,Entre Rios Do Sul,https://entreriosdosul.rs.gov.br,https://sistema.sinsoft.com.br/portal.entreriosdosul-rs/concursoseeditais.aspx,confirmado,https://sistema.sinsoft.com.br/portal.entreriosdosul-rs/concursoseeditais.aspx,confirmado,,,t1,t1,t0+t1+t3,"[t1] Página de listagem combinada para concursos e editais, a mais relevante encontrada.",1 candidates (1 fetchable) | FP_ai[concursos]: ai_nao_e_indice(rendered): Página de erro do servidor | FP_ai[processos]: ai_nao_e_indice(rendered): Página de erro do servidor (Runtime Error),2026-06-27T02:42:28.398287+00:00
RS,Erebango,https://erebango.rs.gov.br,https://erebango.rs.gov.br/publicacoes_legais/?categ_publicacao=concursos-publicos,confirmado,https://erebango.rs.gov.br/publicacoes_legais/?categ_publicacao=processos-seletivos,confirmado,,,t1,t1,t0+t1+t3,[t1] Páginas de categoria específicas dentro de 'Publicações Legais' para cada tipo de edital.,15 candidates (15 fetchable),2026-06-27T07:15:37.164146+00:00
RS,Erechim,https://www.pmerechim.rs.gov.br,https://www.pmerechim.rs.gov.br/pagina/348/concursos-publicos,confirmado,https://www.pmerechim.rs.gov.br/concursos,confirmado,,,t1,t1,t0+t1+t3,"[t1] URL [0] é específica para concursos públicos. URL [1] é a página geral de concursos, servindo para PSS na ausência de uma página canônica dedicada.","18 candidates (16 fetchable) | FP_auditoria: indice de concursos publicos, no lista PSS | rev_humana(Chrome): /concursos indice combinado por ano (Concurso Publico + Processo Seletivo, multiplos anos), confirmado",2026-06-27T02:42:28.398287+00:00
RS,Ernestina,https://ernestina.rs.gov.br,https://ernestina.rs.gov.br/concurso/,confirmado,https://ernestina.rs.gov.br/publicacoes/processo_seletivo,confirmado,,,t1,t2,t0+t1+t3+t2,"[t1] A URL [1] é um índice de concursos; nenhuma URL candidata serve para processos seletivos. | [t2] Páginas de listagem dedicadas e canônicas para concursos e processos seletivos, sem filtros de ano.",10 candidates (8 fetchable),2026-06-27T02:42:28.398287+00:00
RS,Erval Grande,https://www.ervalgrande.rs.gov.br,https://www.ervalgrande.rs.gov.br/pg.php?area=CONCURSOPUBLICO,confirmado,https://www.ervalgrande.rs.gov.br/pg.php?area=PROCESSOSELETIVO,confirmado,,,t1,t1,t0+t1+t3,[t1] URLs específicas e diretas para concursos e processos seletivos no domínio oficial da prefeitura.,5 candidates (5 fetchable),2026-06-27T02:42:28.398287+00:00
RS,Erval Seco,https://www.ervalseco.rs.gov.br,https://www.ervalseco.rs.gov.br/public_legais_categoria/concursos-publicos/,confirmado,https://www.ervalseco.rs.gov.br/public_legais_categoria/editais-de-processo-seletivo/,confirmado,,,t1,t1,t0+t1+t3,"[t1] Ambas são páginas índice canônicas e específicas para cada tipo, listando todos os itens.",11 candidates (11 fetchable),2026-06-27T02:42:28.398287+00:00
RS,Esmeralda,https://www.esmeralda.rs.gov.br,https://www.esmeralda.rs.gov.br/editais,confirmado,https://www.esmeralda.rs.gov.br/editais,confirmado,,,t2,t2,t0+t1+t2,"[t2] É a única URL que indica uma listagem geral de editais, servindo para concursos e processos seletivos.","7 candidates (5 fetchable) | rev_humana(Chrome): indice valido verificado, ascendido de probable->confirmado",2026-06-27T07:15:37.164146+00:00
RS,Esperança Do Sul,https://www.esperancadosul.rs.gov.br/site,https://esperancadosul.rs.gov.br/site/editais?pagina=1&tipo=1125&busca=,confirmado,https://esperancadosul.rs.gov.br/site/editais?pagina=1&tipo=1129&busca=,confirmado,,,t1,t1,t0+t1+t3,"[t1] URLs são páginas de índice de categoria específicas para concursos e processos seletivos, conforme as regras.",16 candidates (16 fetchable),2026-06-27T02:42:28.398287+00:00
RS,Espumoso,https://espumoso.rs.gov.br,https://espumoso.rs.gov.br/publicacoes/concursos-publicos/,confirmado,https://espumoso.rs.gov.br/publicacoes/concursos-publicos/,confirmado,,,t1,t1,t0+t1+t3,"[t1] A URL [2] é a página de listagem mais específica para concursos e processos seletivos, combinando ambos.",8 candidates (8 fetchable),2026-06-27T02:42:28.398287+00:00
RS,Estação,https://pmestacao.rs.gov.br,https://pmestacao.rs.gov.br/publicacoes_legais/?categ_publicacao=concursos-publicos,confirmado,https://pmestacao.rs.gov.br/publicacoes_legais/?categ_publicacao=processo-seletivo-simplificado,confirmado,,,t1,t1,t0+t1+t3,[t1] Páginas de categoria específicas no domínio principal para cada tipo de edital.,19 candidates (19 fetchable),2026-06-27T07:15:37.164146+00:00
RS,Estância Velha,https://estanciavelha.rs.gov.br,https://estanciavelha.rs.gov.br/concurso/id/200/?concurso.html,confirmado,https://estanciavelha.rs.gov.br/concurso/id/202/?processo-seletivo.html,confirmado,,,t1,t1,t0+t1+t3,"[t1] URLs específicas para concursos e processos seletivos, conforme menu e título.",6 candidates (3 fetchable),2026-06-27T02:42:28.398287+00:00
RS,Esteio,https://www.esteio.rs.gov.br,http://www.esteio.rs.gov.br/conteudo/168/1063?titulo=CONCURSOS+E+SELE%C3%87%C3%95ES,confirmado,http://www.esteio.rs.gov.br/conteudo/168/1063?titulo=CONCURSOS+E+SELE%C3%87%C3%95ES,confirmado,https://www.esteio.rs.gov.br/conteudo/21430/1063/168?titulo=CONCURSO+02%2F2026 | http://www.esteio.rs.gov.br/noticia/24867/1057?titulo=Concursos+p%C3%BAblicos+da+Administra%C3%A7%C3%A3o+Municipal+divulgam+lista+de+inscri%C3%A7%C3%B5es+homologadas | https://www.esteio.rs.gov.br/concursos-e-selecoes/** | http://www.esteio.rs.gov.br/conteudo/19134/1063/168?titulo=CONCURSO+01%2F2021 | http://www.esteio.rs.gov.br/conteudo/3729/1063/168?titulo=CONCURSO+02%2F2021,http://www.esteio.rs.gov.br/conteudo/3782/1063/3783?titulo=CONECTANDO+SABERES+%28PSS-27%29 | http://www.esteio.rs.gov.br/conteudo/20870/1063/3767?titulo=PROCESSO+SELETIVO+SIMPLIFICADO | http://www.esteio.rs.gov.br/conteudo/21084/1063/21102?titulo=PROCESSO+SELETIVO+SIMPLIFICADO | http://www.esteio.rs.gov.br/conteudo/21164/1063/21102?titulo=PROCESSO+SELETIVO+EDITAL+07%2F06%2F24 | http://www.esteio.rs.gov.br/conteudo/3782/1063/3783?titulo=Conectando+Saberes+%28PSS-27%29,t4,t4,t0+t1+t2+t2dir+t2dir+t4,"[t2] A URL fornecida é para estágios, não para concursos públicos ou processos seletivos. | [t2dir] É a única URL que parece ser uma página índice combinada para concursos e processos seletivos. | [t4] URL [0] é a única página índice que lista tanto concursos quanto seleções (PSS), sendo a mais ampla e adequada.","49 candidates (48 fetchable); verify_c: URL indica claramente 'CONCURSOS E SELEÇÕES', página de listagem combinada.; verify_p: URL indica claramente 'CONCURSOS E SELEÇÕES', página de listagem combinada.",2026-06-27T02:42:28.398287+00:00
RS,Estrela,https://estrela.atende.net,https://estrela.atende.net/cidadao/pagina/concursos-publicos-e-processos-seletivos,confirmado,https://estrela.atende.net/cidadao/pagina/concursos-publicos-e-processos-seletivos,confirmado,,,t1,t1,t0+t1+t3,"[t1] A URL é uma página índice combinada para concursos e processos seletivos, sendo a melhor opção disponível.",1 candidates (1 fetchable),2026-06-27T02:42:28.398287+00:00
RS,Estrela Velha,https://www.estrelavelha.rs.gov.br,https://estrelavelha.rs.gov.br/portal/concurso-publico,confirmado,https://estrelavelha.rs.gov.br/portal/processo-seletivo,confirmado,,,t2,t2,t0+t1+t2,[t2] URLs são páginas índice dedicadas e separadas para concursos e processos seletivos.,5 candidates (2 fetchable); verify_p: URL e título indicam claramente 'Processo Seletivo'.,2026-06-27T02:42:28.398287+00:00
RS,Eugênio De Castro,https://www.eugeniodecastro.rs.gov.br,https://www.eugeniodecastro.rs.gov.br/arquivos/paginas/Arquivos.php?tipo=2&categoria=26&subcategoria=101,confirmado,https://www.eugeniodecastro.rs.gov.br/arquivos/paginas/Arquivos.php?tipo=2&categoria=26&subcategoria=101,confirmado,,,t2dir,t2dir_combined,t0+t1+t2+t2dir+t2dir,[t2] As subcategorias não são identificadas como concursos ou processos seletivos; o preview é um resumo geral do site. | [t2dir] URL [0] é a categoria mais específica para concursos públicos; nenhuma URL indica processos seletivos. | [t2dir] Página específica de 'CONCURSO PÚBLICO' com listagem de arquivos; não há página para PSS. | [combined] Page also contains processos content,"11 candidates (6 fetchable) | rev_humana(Chrome): subcategoria=101 PROCESSOS SELETIVOS, lista multiplos editais PSP (008-2026, PSP 001-2026...), confirmado",2026-06-27T07:15:37.164146+00:00
RS,Fagundes Varela,https://www.fagundesvarela.rs.gov.br,https://www.fagundesvarela.rs.gov.br/portal-da-transparencia/concursos-publicos,confirmado,https://www.fagundesvarela.rs.gov.br/portal-da-transparencia/processos-seletivos,confirmado,,,t1,t1,t0+t1+t3,[t1] URLs são páginas índice separadas e específicas para concursos e processos seletivos.,3 candidates (2 fetchable),2026-06-27T02:42:28.398287+00:00
RS,Farroupilha,https://www.farroupilha.rs.gov.br,https://www.farroupilha.rs.gov.br/cidadao/pagina/concursos-publicos,confirmado,,,https://www.farroupilha.rs.gov.br/cidadao/pagina/edital-012023-concurso-publico,https://www.farroupilha.rs.gov.br/cidadao/pagina/edital-322026-processo-seletivo | https://www.farroupilha.rs.gov.br/cidadao/pagina/edital-1622025-processo-seletivo-20262027 | https://www.farroupilha.rs.gov.br/cidadao/pagina/edital-1612025-processo-seletivo-agente-de-suporte-ii-operario | https://www.farroupilha.rs.gov.br/cidadao/pagina/edital-1602025-processo-seletivo-educacao-20262027 | https://www.farroupilha.rs.gov.br/cidadao/pagina/edital-1232025-processo-seletivo-simplificado,t4,,t0+t1+t2+t2dir+t2dir+t4,"[t2dir] Página índice canônica com filtros específicos para concursos e processos seletivos, abrangendo todos os anos. | [t4] URL [0] é a única página índice para concursos; não há índice para processos seletivos.",14 candidates (12 fetchable); verify_c: URL e título indicam claramente 'Concursos Públicos'.,2026-06-27T02:42:28.398287+00:00
RS,Faxinal Do Soturno,https://www.faxinaldosoturno.rs.gov.br/home,https://www.faxinaldosoturno.rs.gov.br/editais/concursos,confirmado,https://www.faxinaldosoturno.rs.gov.br/editais/processos-seletivos,confirmado,,,t1,t1,t0+t1+t3,"[t1] URLs específicas e dedicadas para concursos e processos seletivos, conforme as regras.",2 candidates (2 fetchable),2026-06-27T02:42:28.398287+00:00
RS,Faxinalzinho,https://www.faxinalzinho.rs.gov.br,https://www.faxinalzinho.rs.gov.br/pg.php?area=CONCURSOPUBLICO,confirmado,https://www.faxinalzinho.rs.gov.br/pg.php?area=PROCESSOSELETIVO,confirmado,,,t1,t1,t0+t1+t3,"[t1] Páginas dedicadas e específicas para cada tipo de edital, conforme as regras.",4 candidates (4 fetchable),2026-06-27T02:42:28.398287+00:00
RS,Fazenda Vilanova,https://www.fazendavilanova.rs.gov.br,https://www.fazendavilanova.rs.gov.br/concurso/cat/8,confirmado,https://www.fazendavilanova.rs.gov.br/concurso/cat/9,confirmado,,,t1,t1,t0+t1+t3,"[t1] URLs específicas para concursos e processos seletivos gerais foram escolhidas, seguindo a preferência por categorias claras.",3 candidates (3 fetchable),2026-06-27T02:42:28.398287+00:00
RS,Feliz,https://www.feliz.rs.gov.br/site,https://www.feliz.rs.gov.br/site/concursos,confirmado,https://www.feliz.rs.gov.br/site/processos-seletivos,confirmado,https://www.feliz.rs.gov.br/site/concursos/563,https://www.feliz.rs.gov.br/site/noticia/3882/processo-seletivo-para-contratacao-e-formacao-de-cadastro-reserva-aberto-ate-03-de-julho | https://www.feliz.rs.gov.br/site/processos-seletivos/5195/processo-seletivo-simplificado-pss-n-0052026 | https://www.feliz.rs.gov.br/site/processos-seletivos/5192/processo-seletivo-simplificado-pss-n-0022026,t2,t2,t0+t1+t3+t2,"[t1] A URL candidata é uma notícia individual sobre um processo seletivo, não uma página de listagem de vários editais. | [t2] Ambas são páginas índice gerais para concursos e processos seletivos, não editais individuais.",7 candidates (6 fetchable); verify_c: URL e título indicam claramente 'Concursos públicos'.; verify_p: URL e título indicam claramente 'Processos seletivos'.,2026-06-27T02:42:28.398287+00:00
RS,Flores Da Cunha,https://www.floresdacunha.rs.gov.br,https://pmfloresdacunha.multi24h.com.br/multi24/sistemas/transparencia/?entidade=1&secao=dinamico&id=13600,confirmado,https://pmfloresdacunha.multi24h.com.br/multi24/sistemas/transparencia/?entidade=1&secao=dinamico&id=13600,confirmado,,,t1,t1,t0+t1+t3,"[t1] É a única URL que se apresenta como índice geral para concursos e processos seletivos, não sendo específica de um único edital.",7 candidates (7 fetchable),2026-06-27T02:42:28.398287+00:00
RS,Floriano Peixoto,https://www.florianopeixoto.rs.gov.br,http://online.florianopeixoto.rs.gov.br:8080/sys523/publico/concursosPublicos.xhtml,confirmado,https://www.florianopeixoto.rs.gov.br/processosSeletivos,confirmado,,,t1,t1,t0+t1+t3,[t1] URL de concursos é do portal de transparência; URL de PSS é página dedicada.,3 candidates (3 fetchable),2026-06-27T02:42:28.398287+00:00
RS,Fontoura Xavier,https://fontouraxavier.rs.gov.br,https://fontouraxavier.rs.gov.br/concurso/id/200/?concurso.html,confirmado,https://fontouraxavier.rs.gov.br/concurso/id/202/?processo-seletivo.html,confirmado,,,t1,t1,t0+t1+t3,"[t1] URLs específicas para concursos e processos seletivos, preferíveis à página genérica e não paginadas.",17 candidates (17 fetchable),2026-06-27T02:42:28.398287+00:00
RS,Formigueiro,https://www.formigueiro.rs.gov.br,https://www.formigueiro.rs.gov.br/concurso/categoria/25/concurso/,confirmado,https://www.formigueiro.rs.gov.br/concurso/categoria/24/processo-seletivo/,confirmado,,,t1,t1,t0+t1+t3,"[t1] Ambas são páginas de categoria específicas para concursos e processos seletivos, conforme as regras.",10 candidates (10 fetchable),2026-06-27T02:42:28.398287+00:00
RS,Forquetinha,https://www.forquetinha.rs.gov.br,https://www.forquetinha.rs.gov.br/portal/editais/3,confirmado,https://www.forquetinha.rs.gov.br/portal/editais/3,confirmado,,,t1,t1,t0+t1+t3,"[t1] É a página de categoria específica para 'Editais de Concurso' e 'Processos Seletivos', melhor que a página genérica de editais.",3 candidates (3 fetchable),2026-06-27T02:42:28.398287+00:00
RS,Fortaleza Dos Valos,https://pmfv.rs.gov.br,https://pmfv.rs.gov.br/documentos?tipo=concurso-publico,confirmado,https://pmfv.rs.gov.br/documentos?tipo=processo-seletivo,confirmado,,,t1,t1,t2site+t1+t3,"[t1] URLs 0 e 1 são páginas de listagem específicas para concursos públicos e processos seletivos, respectivamente.",3 candidates (3 fetchable),2026-06-27T02:42:28.398287+00:00
RS,Frederico Westphalen,https://www.fredericowestphalen-rs.com.br,https://www.fredericowestphalen-rs.com.br/contratacao/index?ContratacaoSearch%5Bid_contratacao_categoria%5D=1&ContratacaoSearch%5Bano%5D=&ContratacaoSearch%5Bq%5D=,confirmado,https://www.fredericowestphalen-rs.com.br/contratacao/index?ContratacaoSearch%5Bid_contratacao_categoria%5D=2&ContratacaoSearch%5Bano%5D=&ContratacaoSearch%5Bq%5D=,confirmado,,,t1,t1,t0+t1+t3,[t1] URLs são listagens amplas e específicas por categoria para concursos e processos seletivos.,10 candidates (10 fetchable),2026-06-27T02:42:28.398287+00:00
RS,Garibaldi,https://www.garibaldi.rs.gov.br,https://www.garibaldi.rs.gov.br/portal-da-transparencia/concursos,confirmado,https://www.garibaldi.rs.gov.br/portal-da-transparencia/selecao-simplificada,confirmado,,,t1,t1,t0+t1+t3,"[t1] Páginas dedicadas e separadas para concursos e processos seletivos, conforme as regras.",2 candidates (2 fetchable),2026-06-27T07:15:37.164146+00:00
RS,Garruchos,https://www.garruchos.rs.gov.br,https://www.garruchos.rs.gov.br/concurso/categoria/25/concurso/,confirmado,https://www.garruchos.rs.gov.br/concurso/categoria/24/processo-seletivo/,confirmado,,,t1,t1,t0+t1+t3,"[t1] Categorias específicas para concursos e processos seletivos, mais completas que a raiz genérica.","15 candidates (15 fetchable) | FP_ai[concursos]: ai_licitacao_ou_cultural(static): A página lista um 'Concurso das Soberanas', que é um concurso cultural, e não concursos públicos para provimento de cargos. | rev_humana: NO hay concurso publico real; categoria Concurso solo tiene cultural (soberanas) + sorteo social. Municipio sin concursos publicos publicados. | rev_humana(Chrome): /concurso/categoria/25/concurso/ categoria oficial 'Concurso' (paralela a la de processo-seletivo confirmada en P), tipo correcto, confirmado",2026-06-27T07:15:37.164146+00:00
RS,Gaurama,https://www.gaurama.rs.gov.br/site,https://gaurama.rs.gov.br/site/anexos/search?tipo=5,confirmado,https://gaurama.rs.gov.br/site/anexospub/search?tipo=5&categoria=16,confirmado,,https://www.gaurama.rs.gov.br/site/anexospub/search?tipo=11&categoria=28&ano=2026&anchor=60744#60744 | https://www.gaurama.rs.gov.br/site/anexospub/search?tipo=11&categoria=28&ano=0&anchor=60744#60744 | https://gaurama.rs.gov.br/site/anexospub/search?tipo=5&categoria=16&ano=1 | https://www.gaurama.rs.gov.br/site/anexos/publicacoes/concursos-e-selecoes/processo-seletivo,t1,t2,t0+t1+t3+t2,[t1] Concursos usa página combinada; PSS usa página de categoria específica e canônica (todos os anos). | [t2] URLs específicas por categoria e mais canônicas (sem filtro de ano) que as alternativas.,"10 candidates (9 fetchable); cierre_grounded: grounded(3ch): A busca do Google mostra que a URL e páginas relacionadas listam múltiplos processos seletivos, orga",2026-06-27T07:15:37.164146+00:00
