uf,municipio,ibge,site_base,url_concursos,url_processos_seletivos,url_editais,url_convocacoes,url_diario_publicacoes,status_concursos,status_processos_seletivos,status_convocacoes,status_diario_publicacoes,confidence,method,gemini_used,notes,checked_at
RS,São Leopoldo,4318705,https://www.saoleopoldo.rs.gov.br/,https://www.saoleopoldo.rs.gov.br/editais/concursos-publicos,https://www.saoleopoldo.rs.gov.br/processos-seletivos,https://www.saoleopoldo.rs.gov.br/edital,https://www.saoleopoldo.rs.gov.br/nomeacoes,https://www.saoleopoldo.rs.gov.br/publicacoes-oficiais,boa,boa,boa,boa,0.55,heuristic,0,,2026-06-24T15:40:26.824173+00:00
RS,São Lourenço do Sul,4318804,,,,,,,nao_encontrada,nao_encontrada,nao_encontrada,nao_encontrada,0,site_not_found,0,,2026-06-24T15:40:27.301605+00:00
RS,São Luiz Gonzaga,4318903,https://www.saoluizgonzaga.rs.gov.br/site,http://www.saoluizgonzaga.rs.gov.br/site/concursos,,http://www.saoluizgonzaga.rs.gov.br/site/editais,,,boa,nao_encontrada,nao_encontrada,nao_encontrada,0.7,heuristic+gemini,1,"Encontrado seção de concursos e editais. Não foi possível identificar seções específicas para processos seletivos, convocações ou diário oficial.",2026-06-24T15:40:27.429459+00:00
RS,São Marcos,4319000,https://www.saomarcos.rs.gov.br/,https://www.saomarcos.rs.gov.br/concursos-publicos,,,,,boa,nao_encontrada,nao_encontrada,nao_encontrada,1.0,heuristic+gemini,1,URL de concursos públicos encontrada e validada. As demais categorias não foram encontradas nos candidatos fornecidos.,2026-06-24T15:40:27.965406+00:00
RS,São Martinho,4319109,https://www.saomartinho.rs.gov.br/site,,,https://www.saomartinho.rs.gov.br/site/editais,,,nao_encontrada,nao_encontrada,nao_encontrada,nao_encontrada,0.7,heuristic+gemini,1,"Apenas a seção de editais gerais foi encontrada. Não há seções específicas para concursos, processos seletivos, convocações ou diário oficial.",2026-06-24T15:40:28.326885+00:00
RS,São Martinho da Serra,4319125,,,,,,,nao_encontrada,nao_encontrada,nao_encontrada,nao_encontrada,0,site_not_found,0,,2026-06-24T15:40:29.082915+00:00
RS,São Miguel das Missões,4319158,,,,,,,nao_encontrada,nao_encontrada,nao_encontrada,nao_encontrada,0,site_not_found,0,,2026-06-24T15:40:29.185059+00:00
RS,São Nicolau,4319208,https://saonicolau.rs.gov.br/site,,,https://saonicolau.rs.gov.br/site/conteudos/4947-edital-n%C2%B0-062023-processo-de-escolha-dos-membros-do-conselho-tutelar,https://saonicolau.rs.gov.br/site/conteudos/3066-edital---lista-definitiva-dos-candidatos-a-conselho-tutelar-2019,,nao_encontrada,nao_encontrada,revisar,nao_encontrada,0.6,heuristic+gemini,1,"Não há seções dedicadas para concursos, processos seletivos ou diário oficial. Os editais e convocações encontrados são para o Conselho Tutelar e estão em páginas de conteúdo individual, não em listas gerais.",2026-06-24T15:40:29.309400+00:00
RS,São Paulo das Missões,4319307,,,,,,,nao_encontrada,nao_encontrada,nao_encontrada,nao_encontrada,0,site_not_found,0,,2026-06-24T15:40:31.065389+00:00
RS,São Pedro da Serra,4319356,,,,,,,nao_encontrada,nao_encontrada,nao_encontrada,nao_encontrada,0,site_not_found,0,,2026-06-24T15:40:31.206207+00:00
RS,São Pedro das Missões,4319364,,,,,,,nao_encontrada,nao_encontrada,nao_encontrada,nao_encontrada,0,site_not_found,0,,2026-06-24T15:40:31.414795+00:00
RS,São Pedro do Butiá,4319372,,,,,,,nao_encontrada,nao_encontrada,nao_encontrada,nao_encontrada,0,site_not_found,0,,2026-06-24T15:40:31.516486+00:00
RS,São Pedro do Sul,4319406,,,,,,,nao_encontrada,nao_encontrada,nao_encontrada,nao_encontrada,0,site_not_found,0,,2026-06-24T15:40:31.614270+00:00
RS,São Sebastião do Caí,4319505,,,,,,,nao_encontrada,nao_encontrada,nao_encontrada,nao_encontrada,0,site_not_found,0,,2026-06-24T15:40:31.739778+00:00
RS,São Sepé,4319604,https://saosepe.rs.gov.br/,https://saosepe.rs.gov.br/concurso,https://saosepe.rs.gov.br/processo-seletivo-para-transporte-universitario,https://saosepe.rs.gov.br/category/editais-publicacoes/edital-de-processo-seletivo,https://saosepe.rs.gov.br/edital-de-convocacao-referente-ao-processo-seletivo-simplificado-no-01-2026,,boa,boa,boa,nao_encontrada,0.55,heuristic,0,,2026-06-24T15:40:31.862959+00:00
RS,São Valentim,4319703,https://saovalentim.rs.gov.br/site,https://saovalentim.rs.gov.br/site/anexos/search?tipo=5,https://saovalentim.rs.gov.br/site/anexospub/search?tipo=5&categoria=16/,,https://saovalentim.rs.gov.br/site/anexos/search?tipo=5,https://saovalentim.rs.gov.br/site/anexos/search?tipo=11,boa,boa,boa,boa,0.9,heuristic+gemini,1,"A URL de concursos e convocações é a mesma, o que é comum em alguns sites. A URL de publicações oficiais tem um espaço no final em um dos candidatos, mas o outro é limpo.",2026-06-24T15:40:33.732565+00:00
RS,São Valentim do Sul,4319711,,,,,,,nao_encontrada,nao_encontrada,nao_encontrada,nao_encontrada,0,site_not_found,0,,2026-06-24T15:40:34.023341+00:00
RS,São Valério do Sul,4319737,,,,,,,nao_encontrada,nao_encontrada,nao_encontrada,nao_encontrada,0,site_not_found,0,,2026-06-24T15:40:34.164529+00:00
RS,São Vendelino,4319752,https://www.saovendelino.rs.gov.br/site,,,,,,nao_encontrada,nao_encontrada,nao_encontrada,nao_encontrada,0,heuristic+gemini,1,"Nenhuma URL para concursos, processos seletivos, editais, convocações ou diário oficial foi encontrada no conteúdo fornecido.",2026-06-24T15:40:34.367942+00:00
RS,São Vicente do Sul,4319802,,,,,,,nao_encontrada,nao_encontrada,nao_encontrada,nao_encontrada,0,site_not_found,0,,2026-06-24T15:40:34.922928+00:00
RS,Sapiranga,4319901,https://www.sapiranga.rs.gov.br/,https://www.sapiranga.rs.gov.br/concurso-publico-da-prefeitura-de-sapiranga-tem-inscricoes-ate-29-de-junho,https://www.sapiranga.rs.gov.br/processo-seletivo-do-ibge-vai-selecionar-54-pessoas-em-sapiranga,https://www.sapiranga.rs.gov.br/editais,,,revisar,revisar,nao_encontrada,nao_encontrada,0.7,heuristic+gemini,1,"A URL de editais parece ser uma seção genérica. As URLs de concursos e processos seletivos são notícias individuais, não seções dedicadas. Não foram encontradas seções claras para convocações ou diário oficial.",2026-06-24T15:40:35.071484+00:00
RS,Sapucaia do Sul,4320008,,,,,,,nao_encontrada,nao_encontrada,nao_encontrada,nao_encontrada,0,site_not_found,0,,2026-06-24T15:40:36.113998+00:00
RS,Sarandi,4320107,https://sarandi.rs.gov.br/,https://sarandi.rs.gov.br/transparencia/concursos-publicos-e-processos-seletivos,https://sarandi.rs.gov.br/transparencia/concursos-publicos-e-processos-seletivos,https://sarandi.rs.gov.br/transparencia/editais-2,https://sarandi.rs.gov.br/editais,https://sarandi.rs.gov.br/editais,boa,boa,revisar,revisar,0.8,heuristic+gemini,1,"A página de editais pode conter convocações e publicações oficiais, mas não é explicitamente dedicada a elas, por isso o status 'revisar'.",2026-06-24T15:40:36.232516+00:00
RS,Seberi,4320206,,,,,,,nao_encontrada,nao_encontrada,nao_encontrada,nao_encontrada,0,site_not_found,0,,2026-06-24T15:40:38.205827+00:00
RS,Sede Nova,4320230,,,,,,,nao_encontrada,nao_encontrada,nao_encontrada,nao_encontrada,0,site_not_found,0,,2026-06-24T15:40:39.268415+00:00
RS,Segredo,4320263,https://www.segredo.rs.gov.br/,https://www.segredo.rs.gov.br/portal-da-transparencia/concursos-publicos,,,,https://www.segredo.rs.gov.br/portal-da-transparencia/concursos-publicos,boa,nao_encontrada,nao_encontrada,nao_encontrada,0.6,heuristic+gemini,1,Apenas a seção de concursos públicos foi encontrada explicitamente.,2026-06-24T15:40:39.408530+00:00
RS,Selbach,4320305,https://selbach.rs.gov.br/pt_BR,https://selbach.rs.gov.br/pt_BR/concursos,https://selbach.rs.gov.br/pt_BR/concursos,https://selbach.rs.gov.br/pt_BR/editais,https://selbach.rs.gov.br/pt_BR/convocacao-reuniao--2025,,boa,boa,revisar,nao_encontrada,0.8,heuristic+gemini,1,A URL de convocações parece ser para uma reunião específica e não uma seção geral.,2026-06-24T15:40:39.899611+00:00
RS,Senador Salgado Filho,4320321,https://senadorsalgadofilho.atende.net/,https://senadorsalgadofilho.atende.net/cidadao/pagina/concursos-e-processos-seletivos,https://senadorsalgadofilho.atende.net/cidadao/pagina/concursos-e-processos-seletivos,https://senadorsalgadofilho.atende.net/cidadao/pagina/intencao-de-dispensa-de-licitacao,https://senadorsalgadofilho.atende.net/transparencia/item/informacoes-classificados-em-grau-de-sigilo,,boa,boa,nao_encontrada,nao_encontrada,0.8,heuristic+gemini,1,"A URL de concursos e processos seletivos é a mesma. Não foram encontradas URLs específicas para editais, convocações ou diário oficial.",2026-06-24T15:40:40.875601+00:00
RS,Sentinela do Sul,4320354,,,,,,,nao_encontrada,nao_encontrada,nao_encontrada,nao_encontrada,0,site_not_found,0,,2026-06-24T15:40:43.565630+00:00
RS,Serafina Corrêa,4320404,https://www.serafinacorrea.rs.gov.br/,,,,,,nao_encontrada,nao_encontrada,nao_encontrada,nao_encontrada,0,heuristic+gemini,1,"Nenhuma URL específica para concursos, processos seletivos, editais, convocações ou diário oficial foi encontrada no texto da página inicial fornecida nos candidatos.",2026-06-24T15:40:43.713047+00:00
RS,Sério,4320453,https://www.serio.rs.gov.br/,https://www.serio.rs.gov.br/portal-da-transparencia/concursos-publicos-7,,,,,boa,nao_encontrada,nao_encontrada,nao_encontrada,0.8,heuristic+gemini,1,Apenas a URL de concursos públicos foi encontrada com clareza. As outras categorias não possuem URLs dedicadas nos candidatos fornecidos.,2026-06-24T15:40:45.469197+00:00
RS,Sertão,4320503,https://www.sertao.rs.gov.br/,https://www.sertao.rs.gov.br/concursos,https://www.sertao.rs.gov.br/pagina/623/processos-seletivos-simplificados-de-2021-a-2024,https://www.sertao.rs.gov.br/pagina/810/lei-paulo-gustavo-edital-de-chamamento-publico-n-002-2023-e-n-003-2023,https://www.sertao.rs.gov.br/pagina/583/concurso-publico-2018,,boa,boa,revisar,nao_encontrada,0.8,heuristic+gemini,1,"A URL de convocações aponta para um concurso específico de 2018, não para uma seção geral de convocações. Não foi encontrada uma seção clara para editais gerais ou diário oficial/publicações oficiais.",2026-06-24T15:40:46.279102+00:00
RS,Sertão Santana,4320552,https://www.sertaosantana.rs.gov.br/,https://www.sertaosantana.rs.gov.br/concursos-publicos,https://www.sertaosantana.rs.gov.br/processos-seletivos,https://www.sertaosantana.rs.gov.br/edital,https://www.sertaosantana.rs.gov.br/nomeacoes,https://www.sertaosantana.rs.gov.br/diario-oficial-eletronico,boa,boa,boa,boa,0.55,heuristic,0,,2026-06-24T15:40:48.170964+00:00
RS,Sete de Setembro,4320578,,,,,,,nao_encontrada,nao_encontrada,nao_encontrada,nao_encontrada,0,site_not_found,0,,2026-06-24T15:40:48.597525+00:00
RS,Severiano de Almeida,4320602,,,,,,,nao_encontrada,nao_encontrada,nao_encontrada,nao_encontrada,0,site_not_found,0,,2026-06-24T15:40:48.752495+00:00
RS,Silveira Martins,4320651,https://silveiramartins.rs.gov.br/,https://silveiramartins.rs.gov.br/concursos-publicos,https://silveiramartins.rs.gov.br/processos-seletivos,https://silveiramartins.rs.gov.br/edital,https://silveiramartins.rs.gov.br/nomeacoes,https://silveiramartins.rs.gov.br/diario-oficial,boa,boa,boa,boa,0.55,heuristic,0,,2026-06-24T15:40:48.856426+00:00
RS,Sinimbu,4320677,https://sinimbu.rs.gov.br/,https://sinimbu.rs.gov.br/Lista/3804/Concursos-Publicos,https://sinimbu.rs.gov.br/Lista/3822/Processos-seletivos,,,,boa,boa,nao_encontrada,nao_encontrada,0.9,heuristic+gemini,1,"url_concursos e url_processos_seletivos parecem ser as seções corretas. Não há candidatos claros para editais, convocações ou diário oficial.",2026-06-24T15:40:49.702049+00:00
RS,Sobradinho,4320701,https://www.sobradinho.rs.gov.br/,,,,,,nao_encontrada,nao_encontrada,nao_encontrada,nao_encontrada,0.1,heuristic+gemini,1,Nenhuma URL específica para as categorias foi encontrada na página inicial fornecida.,2026-06-24T15:40:51.369456+00:00
RS,Soledade,4320800,https://www.soledade.rs.gov.br/,https://www.soledade.rs.gov.br/concursos-publicos,https://www.soledade.rs.gov.br/portal-da-transparencia/processos-seletivos,https://www.soledade.rs.gov.br/portal-da-transparencia/processos-seletivos,,https://www.soledade.rs.gov.br/portal-da-transparencia/diario-oficial,boa,boa,nao_encontrada,boa,0.9,heuristic+gemini,1,URL para editais gerais e convocações/nomeações não encontrada.,2026-06-24T15:40:53.187149+00:00
RS,Tabaí,4320859,https://tabai.rs.gov.br/,https://tabai.rs.gov.br/concurso/visualizar/id/1609?edital-de-abertura-de-processo-seletivo.html,https://tabai.rs.gov.br/concurso/visualizar/id/1609?edital-de-abertura-de-processo-seletivo.html,https://tabai.rs.gov.br/concurso/id/1008?edital-de-chamamento-publico.html,https://tabai.rs.gov.br/concurso/id/201?convocacao.html,https://tabai.rs.gov.br/diario-oficial/bcid/53?diario-oficial.html,boa,boa,boa,boa,0.55,heuristic,0,,2026-06-24T15:40:53.639535+00:00
RS,Tapejara,4320909,https://www.tapejara.rs.gov.br/,,,,,https://www.tapejara.rs.gov.br/publicacoes,nao_encontrada,nao_encontrada,nao_encontrada,boa,0.8,heuristic+gemini,1,Apenas a URL de publicações foi encontrada com alta confiança.,2026-06-24T15:40:53.732581+00:00
RS,Tapera,4321006,https://www.tapera.rs.gov.br/,https://www.tapera.rs.gov.br/concursos-publicos,,,,,boa,nao_encontrada,nao_encontrada,nao_encontrada,0.8,heuristic+gemini,1,Apenas a URL de concursos foi encontrada com alta confiança.,2026-06-24T15:40:55.821104+00:00
RS,Tapes,4321105,https://www.tapes.rs.gov.br/,https://www.tapes.rs.gov.br/portal/editais/3,https://www.tapes.rs.gov.br/portal/editais/0/3/23889,https://www.tapes.rs.gov.br/portal/servicos/1037/editais-e-licitacoes---pmt,,https://www.tapes.rs.gov.br/portal/diario-oficial,boa,revisar,nao_encontrada,boa,0.8,heuristic+gemini,1,"A URL de processos seletivos aponta para um edital individual, não para uma seção geral. Não foi encontrada uma seção específica para convocações/nomeações.",2026-06-24T15:40:55.933461+00:00
RS,Taquara,4321204,,,,,,,nao_encontrada,nao_encontrada,nao_encontrada,nao_encontrada,0,site_not_found,0,,2026-06-24T15:40:56.649659+00:00
RS,Taquari,4321303,https://taquari.rs.gov.br/,https://taquari.rs.gov.br/concurso/id/1016?concurso-publico-da-prefeitura-de-taquari-2022.html,https://taquari.rs.gov.br/concurso/visualizar/id/3658?edital-de-processo-seletivo-simplificado.html,https://taquari.rs.gov.br/licitacao/id/1013?edital-de-inexibilidade-03130192018.html,https://taquari.rs.gov.br/servico/id/1017?convocacao.html,https://taquari.rs.gov.br/diario-oficial,boa,boa,boa,boa,0.55,heuristic,0,,2026-06-24T15:40:57.115971+00:00
RS,Taquaruçu do Sul,4321329,,,,,,,nao_encontrada,nao_encontrada,nao_encontrada,nao_encontrada,0,site_not_found,0,,2026-06-24T15:40:57.223903+00:00
RS,Tavares,4321352,https://tavares.rs.gov.br/,https://tavares.rs.gov.br/cidadao/concurso-publico,https://tavares.rs.gov.br/cidadao/processo-seletivo,https://tavares.rs.gov.br/cidadao/lei-paulo-gustavo/editais,,,boa,boa,nao_encontrada,nao_encontrada,0.8,heuristic+gemini,1,"A URL para editais gerais foi inferida a partir de 'lei-paulo-gustavo/editais', que pode ser específica demais. Não foram encontradas URLs claras para convocações/nomeações ou diário/publicações oficiais.",2026-06-24T15:40:57.386660+00:00
RS,Tenente Portela,4321402,https://tenenteportela.rs.gov.br/,https://tenenteportela.rs.gov.br/concursos-publicos,https://tenenteportela.rs.gov.br/processos-seletivos,https://tenenteportela.rs.gov.br/edital,https://tenenteportela.rs.gov.br/nomeacoes,https://tenenteportela.rs.gov.br/diario-oficial,boa,boa,boa,boa,0.55,heuristic,0,,2026-06-24T15:40:57.930671+00:00
RS,Terra de Areia,4321436,,,,,,,nao_encontrada,nao_encontrada,nao_encontrada,nao_encontrada,0,site_not_found,0,,2026-06-24T15:40:58.290892+00:00
RS,Teutônia,4321451,https://teutonia.rs.gov.br/,https://teutonia.rs.gov.br/concurso/visualizar/id/2461?edital-no-1262026---concurso-publico-no-012022.html,https://teutonia.rs.gov.br/concurso/id/202?processo-seletivo.html,https://teutonia.rs.gov.br/concurso/visualizar/id/2461?edital-no-1262026---concurso-publico-no-012022.html,https://teutonia.rs.gov.br/concurso/id/201?convocacao.html,https://teutonia.rs.gov.br/diario-oficial/bcid/53?diario-oficial.html,boa,boa,boa,boa,0.55,heuristic,0,,2026-06-24T15:40:58.395671+00:00
RS,Tio Hugo,4321469,https://tiohugo.rs.gov.br/,https://tiohugo.rs.gov.br/2017/12/26/editais-numero-048-049-e-050-convocacao-de-concurso-publico,https://tiohugo.rs.gov.br/processoseletivo-por-tipo/processo-seletivo,https://tiohugo.rs.gov.br/processoseletivo/edital-020-2026-retificacao,https://tiohugo.rs.gov.br/2017/12/26/editais-numero-048-049-e-050-convocacao-de-concurso-publico,,boa,boa,boa,nao_encontrada,0.55,heuristic,0,,2026-06-24T15:41:00.805452+00:00
RS,Tiradentes do Sul,4321477,,,,,,,nao_encontrada,nao_encontrada,nao_encontrada,nao_encontrada,0,site_not_found,0,,2026-06-24T15:41:03.023619+00:00
RS,Toropi,4321493,https://toropi.rs.gov.br/,https://toropi.rs.gov.br/editais/concursos-publicos,https://toropi.rs.gov.br/processos-seletivos,https://toropi.rs.gov.br/transparencia/editalpavimentacao,https://toropi.rs.gov.br/nomeacoes,https://toropi.rs.gov.br/publicacoes-oficiais,boa,boa,boa,boa,0.55,heuristic,0,,2026-06-24T15:41:03.205868+00:00
RS,Torres,4321501,https://torres.rs.gov.br/,https://torres.rs.gov.br/2026/06/22/comissao-do-concurso-publico-realiza-primeira-reuniao-de-trabalho,https://torres.rs.gov.br/prefeitura/edu/processos-seletivos-educacao,https://torres.rs.gov.br/edital,https://torres.rs.gov.br/2017/01/24/concurso-publico-cronograma-de-nomeacao,,boa,boa,boa,nao_encontrada,0.55,heuristic,0,,2026-06-24T15:41:03.303452+00:00
RS,Tramandaí,4321600,https://tramandai.rs.gov.br/,https://tramandai.rs.gov.br/concurso_publico.php?url=Y29udm9jYWNhbw==,https://tramandai.rs.gov.br/processo_seletivo.php?url=Y29udm9jYWNhbw==,https://tramandai.rs.gov.br/licitacoes.php?cmd=1&te=OA==,https://tramandai.rs.gov.br/concurso_publico.php?url=Y29udm9jYWNhbw==,,boa,boa,boa,nao_encontrada,0.9,heuristic+gemini,1,A URL de concursos também lista convocações. Não foi encontrada uma seção específica para editais gerais ou diário oficial.,2026-06-24T15:41:04.134366+00:00
RS,Travesseiro,4321626,,,,,,,nao_encontrada,nao_encontrada,nao_encontrada,nao_encontrada,0,site_not_found,0,,2026-06-24T15:41:05.783121+00:00
RS,Três Arroios,4321634,,,,,,,nao_encontrada,nao_encontrada,nao_encontrada,nao_encontrada,0,site_not_found,0,,2026-06-24T15:41:06.260903+00:00
RS,Três Cachoeiras,4321667,https://trescachoeiras.rs.gov.br/,,https://trescachoeiras.rs.gov.br/processo-seletivo,https://trescachoeiras.rs.gov.br/editais,,,nao_encontrada,boa,nao_encontrada,nao_encontrada,0.8,heuristic+gemini,1,"url_editais parece ser uma seção geral de editais, não apenas de concursos. Não há uma seção específica para convocações ou diário oficial.",2026-06-24T15:41:06.538358+00:00
RS,Três Coroas,4321709,https://www.trescoroas.rs.gov.br/,https://www.trescoroas.rs.gov.br/publicacoes/concursos-publicos,,https://www.trescoroas.rs.gov.br/publicacoes/editais-gerais,https://www.trescoroas.rs.gov.br/publicacoes-do-municipio/nomeacoes-concurso-001-2018,,boa,nao_encontrada,boa,nao_encontrada,0.8,heuristic+gemini,1,"A URL de convocações é específica para um concurso, mas é a melhor opção encontrada. Não há uma seção clara para processos seletivos ou diário oficial.",2026-06-24T15:41:07.071149+00:00
RS,Três de Maio,4321808,,,,,,,nao_encontrada,nao_encontrada,nao_encontrada,nao_encontrada,0,site_not_found,0,,2026-06-24T15:41:08.541193+00:00
RS,Três Forquilhas,4321832,https://tresforquilhas.rs.gov.br/,,,https://tresforquilhas.rs.gov.br/licitacao?LicitacaoSearch%5Bid_licitacao_categoria%5D=&LicitacaoSearch%5Bstatus%5D=AB&LicitacaoSearch%5Bq%5D=,,,nao_encontrada,nao_encontrada,nao_encontrada,nao_encontrada,0.1,heuristic+gemini,1,Nenhuma URL candidata corresponde às categorias solicitadas.,2026-06-24T15:41:08.696923+00:00
RS,Três Palmeiras,4321857,https://trespalmeiras.rs.gov.br/,https://trespalmeiras.rs.gov.br/publicacoes,https://trespalmeiras.rs.gov.br/editais,https://trespalmeiras.rs.gov.br/editais,,https://trespalmeiras.rs.gov.br/publicacoes,nao_encontrada,boa,nao_encontrada,boa,0.8,heuristic+gemini,1,"A página de editais contém 'PROCESSO SELETIVO OP', indicando que serve para processos seletivos. Não há uma seção específica para concursos ou convocações/nomeações. A página de publicações serve como diário oficial.",2026-06-24T15:41:11.446224+00:00
RS,Três Passos,4321907,https://trespassos.rs.gov.br/,https://trespassos.rs.gov.br/editais/concursos-publicos,https://trespassos.rs.gov.br/processos-seletivos,https://trespassos.rs.gov.br/edital,https://trespassos.rs.gov.br/nomeacoes,https://trespassos.rs.gov.br/publicacoes-oficiais,boa,boa,boa,boa,0.55,heuristic,0,,2026-06-24T15:41:13.718776+00:00
RS,Trindade do Sul,4321956,,,,,,,nao_encontrada,nao_encontrada,nao_encontrada,nao_encontrada,0,site_not_found,0,,2026-06-24T15:41:14.273925+00:00
RS,Triunfo,4322004,https://triunfo.rs.gov.br/,,,https://triunfo.rs.gov.br/documento?DocumentoSearch%5Bid_documento_categoria%5D=8,,,nao_encontrada,nao_encontrada,nao_encontrada,nao_encontrada,0.6,heuristic+gemini,1,"A URL para editais gerais parece ser a categoria 'Documentos Gerais' com id_documento_categoria=8, que inclui editais de chamamento. Não foram encontradas seções específicas para concursos, processos seletivos, convocações ou diário oficial.",2026-06-24T15:41:14.377629+00:00
RS,Tucunduva,4322103,https://www.tucunduva.rs.gov.br/site,https://www.tucunduva.rs.gov.br/site/concursos,,https://www.tucunduva.rs.gov.br/site/editais,,,boa,nao_encontrada,nao_encontrada,nao_encontrada,0.8,heuristic+gemini,1,"Concursos e editais encontrados. Processos seletivos, convocações e diário oficial não foram encontrados nas URLs fornecidas.",2026-06-24T15:41:15.748976+00:00
RS,Tunas,4322152,https://www.tunas.rs.gov.br/,https://www.tunas.rs.gov.br/convocacoes-concurso-publico-n001-2022,https://www.tunas.rs.gov.br/processo-seletivo-n002-2021-resultado-final,https://www.tunas.rs.gov.br/pregao-eletronico-srp-no-15-2026-aquisicao-de-brita-conforme-edital,https://www.tunas.rs.gov.br/convocacoes-concurso-publico-n001-2022,,boa,boa,boa,nao_encontrada,0.55,heuristic,0,,2026-06-24T15:41:17.966189+00:00
RS,Tupanci do Sul,4322186,,,,,,,nao_encontrada,nao_encontrada,nao_encontrada,nao_encontrada,0,site_not_found,0,,2026-06-24T15:41:20.883959+00:00
RS,Tupanciretã,4322202,https://www.tupancireta.rs.gov.br/,https://www.tupancireta.rs.gov.br/portal/editais/1/3/0/0/0/42/0/0/0/data-realizacao-decrescente/0,https://www.tupancireta.rs.gov.br/portal/noticias/0/3/5895/administracao-municipal-divulga-lista-de-inscricoes-para-processo-seletivo-simplificado-de-agente-de-endemias,https://www.tupancireta.rs.gov.br/portal/editais,,,boa,revisar,nao_encontrada,nao_encontrada,0.7,heuristic+gemini,1,"A URL de processos seletivos aponta para uma notícia individual, não para uma seção geral. Não foi encontrada uma seção clara para convocações ou diário oficial.",2026-06-24T15:41:20.999144+00:00
RS,Tupandi,4322251,https://www.tupandi.rs.gov.br/web,,,,,,nao_encontrada,nao_encontrada,nao_encontrada,nao_encontrada,0,heuristic+gemini,1,Nenhuma URL especÃ­fica encontrada nos candidatos fornecidos para as categorias solicitadas.,2026-06-24T15:41:23.370736+00:00
RS,Tuparendi,4322301,https://tuparendi.rs.gov.br/site,https://tuparendi.rs.gov.br/site/concursos/7501-edit,,https://tuparendi.rs.gov.br/site/editais/17745-edital-n-092---ciee---quinta-lista-classificacao-f,,,revisar,revisar,revisar,nao_encontrada,0.7,heuristic+gemini,1,"As URLs de concursos e processos seletivos apontam para editais individuais, não para uma lista geral. A URL de editais contém convocações, mas não há uma seção específica para elas.",2026-06-24T15:41:25.585666+00:00
RS,Turuçu,4322327,https://www.turucu.rs.gov.br/,,,https://www.turucu.rs.gov.br/portal/editais,,https://www.turucu.rs.gov.br/portal/diario-oficial,nao_encontrada,nao_encontrada,nao_encontrada,boa,1.0,heuristic+gemini,1,"url_editais é genérica, mas é a única opção para editais gerais.",2026-06-24T15:41:26.472842+00:00
RS,Ubiretama,4322343,https://www.ubiretama.rs.gov.br/site,,https://www.ubiretama.rs.gov.br/site/editais,https://www.ubiretama.rs.gov.br/site/editais,https://www.ubiretama.rs.gov.br/site/editais,,nao_encontrada,boa,revisar,nao_encontrada,0.8,heuristic+gemini,1,"A página de editais contém tanto processos seletivos quanto editais gerais e convocações, mas não há uma seção específica para concursos públicos ou diário oficial.",2026-06-24T15:41:27.965692+00:00
RS,União da Serra,4322350,,,,,,,nao_encontrada,nao_encontrada,nao_encontrada,nao_encontrada,0,site_not_found,0,,2026-06-24T15:41:29.567455+00:00
RS,Unistalda,4322376,https://unistalda.rs.gov.br/,https://unistalda.rs.gov.br/editais/concursos-publicos,https://unistalda.rs.gov.br/editais/processos-seletivos,https://unistalda.rs.gov.br/editais,,,boa,boa,nao_encontrada,nao_encontrada,0.8,heuristic+gemini,1,As URLs para concursos e processos seletivos são diretas para as seções. Não foram encontradas seções específicas para convocações/nomeações ou diário/publicações oficiais.,2026-06-24T15:41:29.675666+00:00
RS,Uruguaiana,4322400,https://www.uruguaiana.rs.gov.br/,https://www.uruguaiana.rs.gov.br/portal/editais/3,https://www.uruguaiana.rs.gov.br/portal/editais/3,https://www.uruguaiana.rs.gov.br/portal/editais/1,https://www.uruguaiana.rs.gov.br/portal/editais/3,https://www.uruguaiana.rs.gov.br/portal/diario-oficial,boa,boa,boa,boa,0.9,heuristic+gemini,1,"Os editais de concurso e processos seletivos parecem estar na mesma seção 'Editais de Concurso'. A URL de editais gerais aponta para 'Editais de Licitação', que é um tipo de edital geral. A URL de convocações também está na seção de editais de concurso, que geralmente inclui convocações.",2026-06-24T15:41:30.493769+00:00
RS,Vacaria,4322509,https://vacaria.rs.gov.br/,,,https://vacaria.rs.gov.br/publicacoes-legais,,https://vacaria.rs.gov.br/publicacoes-legais,nao_encontrada,nao_encontrada,nao_encontrada,boa,0.2,heuristic+gemini,1,Apenas a URL para publicações legais foi identificada nos candidatos fornecidos. As demais seções não foram encontradas.,2026-06-24T15:41:33.435012+00:00
RS,Vale do Sol,4322533,,,,,,,nao_encontrada,nao_encontrada,nao_encontrada,nao_encontrada,0,site_not_found,0,,2026-06-24T15:41:35.520875+00:00
RS,Vale Real,4322541,https://www.valereal.rs.gov.br/,,,https://www.valereal.rs.gov.br/portal/editais,,https://www.valereal.rs.gov.br/portal/diario-oficial,nao_encontrada,nao_encontrada,nao_encontrada,boa,0.8,heuristic+gemini,1,"A página de editais parece ser genérica e pode conter concursos e processos seletivos, mas não há seções dedicadas explicitamente a eles. A página de diário oficial é clara.",2026-06-24T15:41:35.786050+00:00
